Date,Day,Time,Hour,Booking_ID,Booking_Status,Cancel_Reason,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Booking_Value,Ride_Distance,Driver_Rating,Customer_Rating,
03-05-24,Friday,6:39:00 AM,6,CNR1377375643,Cancelled,Customer Cancelled,CID500196,Prime SUV,Varthur,Jayanagar,305,0,,,
17-05-24,Friday,9:28:00 AM,9,CNR8154774201,Completed,,CID843791,Prime SUV,Basavanagudi,Rajajinagar,231,46,4.2,3.9,
04-05-24,Saturday,6:56:00 PM,18,CNR9009615241,Cancelled,Driver Unavailable,CID146439,Prime SUV,Hennur,Bellandur,440,0,,,
03-05-24,Friday,12:35:00 AM,0,CNR3176946392,Completed,,CID409301,Prime Sedan,Basavanagudi,Kadugodi,459,22,4.8,4,
07-05-24,Tuesday,6:08:00 PM,18,CNR4989960967,Cancelled,Driver Unavailable,CID888598,Prime SUV,Yelahanka,Nagarbhavi,484,41,,,
15-05-24,Wednesday,2:46:00 PM,14,CNR5610285152,Completed,,CID499761,Prime Sedan,RT Nagar,Vijayanagar,754,0,3.7,4.9,
16-05-24,Thursday,12:50:00 PM,12,CNR6498127830,Completed,,CID280232,Prime Sedan,Kengeri,Marathahalli,304,0,4.8,4.3,
27-05-24,Monday,6:30:00 PM,18,CNR8617993620,Completed,,CID608893,Bike,Kengeri,Basavanagudi,641,21,4.3,3.8,
25-05-24,Saturday,3:59:00 PM,15,CNR3694545840,Completed,,CID428535,Prime Plus,HSR Layout,Ramamurthy Nagar,1757,44,4.8,4,
06-05-24,Monday,6:42:00 PM,18,CNR8463791828,Completed,,CID479912,Bike,Langford Town,Nagarbhavi,969,22,4.9,4.9,
18-05-24,Saturday,6:50:00 PM,18,CNR5475623205,Incomplete,,CID720157,Mini,JP Nagar,MG Road,122,0,,,
28-05-24,Tuesday,9:59:00 AM,9,CNR4612799786,Cancelled,Driver Unavailable,CID746804,Prime SUV,Jayanagar,Banashankari,1749,43,,,
07-05-24,Tuesday,4:23:00 PM,16,CNR5580150945,Completed,,CID353161,Prime Plus,Shivajinagar,Banashankari,2866,5,4.3,4.5,
08-05-24,Wednesday,9:46:00 AM,9,CNR1598358959,Cancelled,Driver Cancelled,CID976181,Prime SUV,Chickpet,Yelahanka,2801,34,,,
29-05-24,Wednesday,6:28:00 AM,6,CNR4046607498,Completed,,CID745238,Mini,Basavanagudi,Nagarbhavi,449,39,4.7,4.8,
12-05-24,Sunday,3:40:00 PM,15,CNR6463993109,Cancelled,Customer Cancelled,CID118411,Mini,Hennur,Kengeri,379,1,,,
31-05-24,Friday,7:43:00 AM,7,CNR8151080461,Completed,,CID272367,eBike,Ramamurthy Nagar,Malleshwaram,398,0,4.7,4.3,
24-05-24,Friday,2:00:00 AM,2,CNR9897817132,Completed,,CID324054,Auto,Chamarajpet,Shantinagar,105,0,4.8,4,
18-05-24,Saturday,8:13:00 PM,20,CNR7667878111,Incomplete,,CID336259,Prime Plus,Langford Town,Magadi Road,315,0,,,
01-05-24,Wednesday,12:38:00 PM,12,CNR3889055307,Completed,,CID612342,Prime Sedan,Ramamurthy Nagar,Kengeri,356,45,4,4.2,
01-05-24,Wednesday,7:21:00 AM,7,CNR2410650486,Completed,,CID948081,Prime Plus,HSR Layout,Devanahalli,2171,24,4.7,4.3,
26-05-24,Sunday,4:56:00 PM,16,CNR6072993044,Incomplete,,CID396259,Prime Sedan,Hennur,KR Puram,146,0,,,
02-05-24,Thursday,1:10:00 AM,1,CNR9272462848,Completed,,CID516522,eBike,Vijayanagar,Kammanahalli,807,0,3.5,4.9,
23-05-24,Thursday,6:45:00 AM,6,CNR9571710976,Completed,,CID708163,eBike,Rajajinagar,Sarjapur Road,475,29,3.8,3.8,
24-05-24,Friday,10:23:00 PM,22,CNR4119270320,Incomplete,,CID981009,eBike,BTM Layout,Indiranagar,384,1,,,
09-05-24,Thursday,10:30:00 PM,22,CNR6867895771,Cancelled,Driver Cancelled,CID999310,Auto,Jayanagar,Devanahalli,165,0,,,
27-05-24,Monday,3:30:00 PM,15,CNR4553473301,Completed,,CID627307,eBike,RT Nagar,Majestic,248,24,4.9,4.4,
14-05-24,Tuesday,5:35:00 PM,17,CNR3131694949,Incomplete,,CID880335,Prime SUV,Bannerghatta Road,Shivajinagar,216,10,,,
23-05-24,Thursday,9:32:00 AM,9,CNR7043406596,Completed,,CID157556,Auto,KR Puram,Sarjapur Road,112,0,4.8,4.7,
23-05-24,Thursday,8:59:00 AM,8,CNR4157201517,Completed,,CID949312,Prime Sedan,Koramangala,Indiranagar,1437,10,4.8,4.3,
03-05-24,Friday,12:32:00 PM,12,CNR8300540639,Completed,,CID946837,eBike,Shantinagar,Kadugodi,331,5,4.3,4.9,
25-05-24,Saturday,5:07:00 PM,17,CNR1379228320,Completed,,CID766522,Mini,Hebbal,Kadugodi,262,23,4.6,4.1,
12-05-24,Sunday,7:27:00 AM,7,CNR5664147498,Completed,,CID125920,eBike,Malleshwaram,Hulimavu,306,35,3.8,4.6,
05-05-24,Sunday,4:45:00 PM,16,CNR8759529002,Cancelled,Customer Cancelled,CID211324,Mini,Rajarajeshwari Nagar,Rajarajeshwari Nagar,868,0,,,
25-05-24,Saturday,7:40:00 AM,7,CNR4131259427,Cancelled,Driver Cancelled,CID339071,eBike,Nagarbhavi,MG Road,111,46,,,
25-05-24,Saturday,7:49:00 AM,7,CNR4380524668,Cancelled,Driver Cancelled,CID935735,Bike,Ulsoor,Bannerghatta Road,187,14,,,
06-05-24,Monday,10:01:00 PM,22,CNR6618070664,Cancelled,Driver Unavailable,CID825659,eBike,Shivajinagar,Hennur,629,27,,,
15-05-24,Wednesday,7:11:00 AM,7,CNR1333707939,Completed,,CID394519,Mini,Banashankari,Peenya,205,0,4.8,4.8,
26-05-24,Sunday,8:13:00 AM,8,CNR4320357331,Cancelled,Driver Cancelled,CID859860,eBike,Electronic City,Yeshwanthpur,2519,0,,,
05-05-24,Sunday,5:26:00 PM,17,CNR6940263965,Completed,,CID775975,Prime Sedan,Yelahanka,Peenya,294,6,4.5,3.8,
23-05-24,Thursday,2:23:00 PM,14,CNR2963054182,Completed,,CID379885,eBike,BTM Layout,Electronic City,241,0,3.9,4.4,
31-05-24,Friday,3:44:00 PM,15,CNR2542724843,Incomplete,,CID663836,Bike,Frazer Town,Indiranagar,278,43,,,
23-05-24,Thursday,8:58:00 PM,20,CNR6836144662,Completed,,CID738299,Auto,Bannerghatta Road,HSR Layout,176,0,4.2,3.9,
30-05-24,Thursday,8:01:00 PM,20,CNR1085103888,Completed,,CID132567,Auto,BTM Layout,Basavanagudi,296,5,4.2,4.6,
04-05-24,Saturday,10:02:00 AM,10,CNR7776725610,Completed,,CID355337,Prime SUV,Bannerghatta Road,Yeshwanthpur,111,11,4.5,4.9,
03-05-24,Friday,4:19:00 PM,16,CNR9426445451,Completed,,CID803740,Auto,Shantinagar,Varthur,666,0,3.9,4.4,
08-05-24,Wednesday,9:34:00 AM,9,CNR9142498978,Cancelled,Driver Unavailable,CID439628,eBike,Ulsoor,Shivajinagar,365,33,,,
04-05-24,Saturday,3:09:00 PM,15,CNR2368596118,Completed,,CID562288,eBike,Hulimavu,Sarjapur Road,164,39,4.7,4.3,
25-05-24,Saturday,12:34:00 PM,12,CNR6566809404,Completed,,CID886795,Bike,Peenya,Majestic,274,0,4.4,4.9,
26-05-24,Sunday,8:33:00 AM,8,CNR9313923688,Completed,,CID269735,eBike,Devanahalli,Shivajinagar,381,0,3.8,4.6,
02-05-24,Thursday,11:58:00 AM,11,CNR9050511386,Completed,,CID249104,Auto,BTM Layout,Bellandur,355,11,4.5,4.6,
31-05-24,Friday,11:38:00 PM,23,CNR1072296269,Completed,,CID697049,Prime Plus,Peenya,KR Puram,402,0,4.3,4.4,
25-05-24,Saturday,9:13:00 AM,9,CNR3439395761,Completed,,CID526188,Prime Plus,Frazer Town,Langford Town,122,28,3.5,4.1,
19-05-24,Sunday,10:26:00 AM,10,CNR9415492203,Completed,,CID389398,eBike,JP Nagar,Banashankari,270,0,4.5,3.8,
17-05-24,Friday,2:10:00 PM,14,CNR2095572109,Completed,,CID879267,Bike,Hebbal,Koramangala,182,5,3.8,4.9,
05-05-24,Sunday,9:42:00 PM,21,CNR4776676831,Completed,,CID112221,Auto,BTM Layout,Ulsoor,287,0,3.8,5,
30-05-24,Thursday,8:14:00 AM,8,CNR7307768847,Cancelled,Driver Unavailable,CID233800,eBike,BTM Layout,HSR Layout,853,11,,,
29-05-24,Wednesday,10:13:00 PM,22,CNR3458108329,Cancelled,Customer Cancelled,CID786410,eBike,Nagarbhavi,Frazer Town,185,21,,,
29-05-24,Wednesday,8:37:00 AM,8,CNR6514126761,Cancelled,Customer Cancelled,CID153044,eBike,Richmond Town,Yeshwanthpur,248,47,,,
25-05-24,Saturday,5:36:00 PM,17,CNR7411653710,Completed,,CID513148,eBike,Whitefield,Koramangala,2140,0,3.7,4.8,
05-05-24,Sunday,7:03:00 AM,7,CNR3136132995,Cancelled,Driver Cancelled,CID485385,Prime Sedan,Basavanagudi,Marathahalli,675,49,,,
29-05-24,Wednesday,6:19:00 AM,6,CNR2845239049,Cancelled,Driver Cancelled,CID938475,Mini,Cox Town,Chickpet,138,17,,,
15-05-24,Wednesday,1:41:00 AM,1,CNR5362989312,Completed,,CID190536,Prime SUV,Malleshwaram,Majestic,1142,31,5,3.9,
08-05-24,Wednesday,2:26:00 AM,2,CNR8371314480,Completed,,CID735794,Prime SUV,Cox Town,Peenya,636,0,4.2,4,
19-05-24,Sunday,4:14:00 PM,16,CNR9167080058,Completed,,CID320925,Prime Plus,Hennur,Chickpet,116,20,4.9,4,
15-05-24,Wednesday,9:05:00 AM,9,CNR9796594932,Completed,,CID611247,Prime SUV,Rajarajeshwari Nagar,BTM Layout,417,49,4.7,3.8,
19-05-24,Sunday,7:05:00 AM,7,CNR8933303671,Completed,,CID807743,Auto,Kadugodi,Kengeri,428,13,4.4,4.7,
15-05-24,Wednesday,11:27:00 AM,11,CNR4165036251,Completed,,CID451406,Mini,Sarjapur Road,Richmond Town,371,0,3.7,4.5,
22-05-24,Wednesday,10:55:00 PM,22,CNR5020571542,Completed,,CID886445,Prime Plus,Banashankari,Sarjapur Road,126,9,4.3,3.8,
21-05-24,Tuesday,6:16:00 AM,6,CNR8024275809,Completed,,CID690401,Bike,Peenya,Sahakar Nagar,125,0,3.9,4.8,
28-05-24,Tuesday,6:27:00 AM,6,CNR1111287027,Completed,,CID976233,Prime Plus,Cox Town,Chickpet,371,27,4.4,3.9,
11-05-24,Saturday,8:43:00 AM,8,CNR2400040565,Cancelled,Driver Unavailable,CID365592,Prime Plus,Bellandur,Ulsoor,890,2,,,
09-05-24,Thursday,6:50:00 AM,6,CNR7799692329,Completed,,CID831353,Bike,Chamarajpet,Magadi Road,540,0,4.9,4.1,
08-05-24,Wednesday,9:01:00 AM,9,CNR1962582908,Incomplete,,CID890100,Prime SUV,Kammanahalli,Whitefield,350,0,,,
20-05-24,Monday,1:56:00 PM,13,CNR5552337566,Completed,,CID959946,eBike,Hosur Road,JP Nagar,149,27,4.3,4.7,
19-05-24,Sunday,7:45:00 AM,7,CNR9306550224,Cancelled,Customer Cancelled,CID414024,Prime Sedan,Mysore Road,Jayanagar,608,3,,,
06-05-24,Monday,10:10:00 PM,22,CNR5614358210,Incomplete,,CID546709,Prime SUV,Magadi Road,MG Road,227,4,,,
01-05-24,Wednesday,7:56:00 AM,7,CNR5062124755,Cancelled,Customer Cancelled,CID167324,Mini,Cox Town,Chickpet,221,5,,,
24-05-24,Friday,4:40:00 PM,16,CNR2397453003,Completed,,CID955169,Mini,Tumkur Road,Sarjapur Road,361,0,4.9,3.8,
16-05-24,Thursday,3:37:00 PM,15,CNR3509572277,Completed,,CID355469,Bike,BTM Layout,Ulsoor,334,0,4.4,4.2,
17-05-24,Friday,8:35:00 PM,20,CNR3533776305,Completed,,CID385084,eBike,Whitefield,Vijayanagar,247,0,4.3,4.4,
10-05-24,Friday,2:52:00 PM,14,CNR8056614235,Completed,,CID677242,eBike,Majestic,Hennur,684,34,3.8,4.7,
03-05-24,Friday,11:49:00 AM,11,CNR5121850481,Completed,,CID429236,Prime SUV,Malleshwaram,Chickpet,457,0,4.8,4.7,
15-05-24,Wednesday,9:14:00 AM,9,CNR4400602078,Completed,,CID380079,Prime Plus,Magadi Road,Rajarajeshwari Nagar,429,0,3.9,4.2,
04-05-24,Saturday,2:57:00 PM,14,CNR4714055241,Completed,,CID840266,Bike,Devanahalli,MG Road,184,22,4.2,4.9,
21-05-24,Tuesday,11:36:00 AM,11,CNR6961746041,Completed,,CID581648,Bike,Sahakar Nagar,Yelahanka,702,24,4.1,4.6,
02-05-24,Thursday,6:24:00 AM,6,CNR4504823084,Cancelled,Driver Cancelled,CID454362,Mini,Electronic City,Sarjapur Road,349,0,,,
22-05-24,Wednesday,11:13:00 AM,11,CNR7579309260,Incomplete,,CID944444,Mini,Ramamurthy Nagar,Indiranagar,267,42,,,
03-05-24,Friday,11:09:00 PM,23,CNR1079565580,Completed,,CID542801,Mini,Malleshwaram,Magadi Road,279,25,5,4.3,
09-05-24,Thursday,9:51:00 AM,9,CNR4991063474,Cancelled,Driver Cancelled,CID161066,Bike,Hebbal,Jayanagar,347,9,,,
23-05-24,Thursday,12:00:00 PM,12,CNR7197846945,Cancelled,Customer Cancelled,CID195163,Mini,Bannerghatta Road,BTM Layout,428,0,,,
06-05-24,Monday,6:58:00 AM,6,CNR5484957656,Completed,,CID859912,Prime SUV,Yelahanka,Vijayanagar,415,0,4.3,4.6,
18-05-24,Saturday,7:51:00 AM,7,CNR5268644862,Completed,,CID913622,Bike,MG Road,Yeshwanthpur,188,0,4,4,
05-05-24,Sunday,3:45:00 PM,15,CNR9376769109,Completed,,CID803472,eBike,Vijayanagar,Electronic City,456,4,4.5,3.9,
06-05-24,Monday,9:01:00 AM,9,CNR9244928463,Completed,,CID132126,Auto,Hosur Road,Bellandur,329,7,4.5,4.2,
14-05-24,Tuesday,8:53:00 AM,8,CNR6721874469,Completed,,CID164862,Mini,Peenya,Hulimavu,322,46,4.3,4.1,
06-05-24,Monday,7:52:00 AM,7,CNR4034226431,Cancelled,Driver Cancelled,CID668101,Prime Sedan,Malleshwaram,Langford Town,290,3,,,
27-05-24,Monday,9:55:00 AM,9,CNR9574295416,Completed,,CID434454,Prime SUV,Devanahalli,Marathahalli,289,0,4.3,4.9,
08-05-24,Wednesday,11:19:00 PM,23,CNR5050920972,Completed,,CID159403,Bike,MG Road,RT Nagar,158,0,4.9,4.9,
14-05-24,Tuesday,12:07:00 AM,0,CNR5565354808,Cancelled,Customer Cancelled,CID895219,Prime Sedan,Shivajinagar,Basavanagudi,1379,0,,,
07-05-24,Tuesday,2:26:00 PM,14,CNR1064675657,Completed,,CID557556,eBike,MG Road,Koramangala,125,0,3.7,4.9,
15-05-24,Wednesday,7:45:00 AM,7,CNR7565213302,Completed,,CID964609,Mini,Bannerghatta Road,Kadugodi,167,0,5,4.6,
30-05-24,Thursday,2:22:00 AM,2,CNR5604074848,Completed,,CID488990,Auto,JP Nagar,Electronic City,422,0,5,4.3,
27-05-24,Monday,8:37:00 AM,8,CNR5325351215,Completed,,CID190012,Prime Plus,RT Nagar,Rajajinagar,462,14,3.7,4.9,
08-05-24,Wednesday,10:40:00 AM,10,CNR3289341763,Completed,,CID797653,Prime Sedan,RT Nagar,Hennur,403,7,5,3.9,
15-05-24,Wednesday,6:32:00 AM,6,CNR9029405938,Completed,,CID857108,Prime SUV,Basavanagudi,Vijayanagar,277,5,4.3,4.3,
01-05-24,Wednesday,7:10:00 AM,7,CNR7274633668,Completed,,CID904905,Prime Sedan,Vijayanagar,Malleshwaram,511,0,3.8,4.9,
18-05-24,Saturday,2:30:00 PM,14,CNR4920705463,Cancelled,Driver Cancelled,CID466227,eBike,Peenya,Peenya,106,31,,,
04-05-24,Saturday,10:41:00 AM,10,CNR5505524333,Completed,,CID205185,Bike,Richmond Town,Malleshwaram,140,4,4.4,4.4,
21-05-24,Tuesday,7:51:00 AM,7,CNR8876397888,Completed,,CID205809,Auto,Tumkur Road,Rajajinagar,399,4,3.9,4.7,
24-05-24,Friday,7:31:00 AM,7,CNR6292894069,Completed,,CID355040,Mini,Mysore Road,MG Road,101,0,3.9,4.1,
05-05-24,Sunday,8:35:00 AM,8,CNR4020593114,Completed,,CID388721,Prime Plus,Rajarajeshwari Nagar,MG Road,226,0,3.9,4.3,
21-05-24,Tuesday,1:37:00 PM,13,CNR7766430015,Completed,,CID424600,Prime Sedan,Malleshwaram,Tumkur Road,179,0,4.9,3.9,
01-05-24,Wednesday,7:30:00 PM,19,CNR9607142990,Cancelled,Driver Unavailable,CID233878,Prime SUV,Ramamurthy Nagar,MG Road,714,38,,,
01-05-24,Wednesday,1:52:00 PM,13,CNR8379991726,Completed,,CID300675,Prime Sedan,JP Nagar,MG Road,154,0,3.6,4.3,
28-05-24,Tuesday,6:37:00 AM,6,CNR3031592062,Cancelled,Customer Cancelled,CID850161,Prime SUV,Tumkur Road,KR Puram,193,0,,,
17-05-24,Friday,9:36:00 AM,9,CNR2471427266,Completed,,CID508704,Prime SUV,HSR Layout,BTM Layout,126,0,4.2,4,
01-05-24,Wednesday,10:43:00 AM,10,CNR7280982000,Completed,,CID568291,Prime Sedan,HSR Layout,Rajajinagar,326,48,4.4,4.3,
20-05-24,Monday,6:50:00 AM,6,CNR5554769689,Completed,,CID226354,Prime SUV,Rajajinagar,Shivajinagar,357,29,4.8,4.7,
30-05-24,Thursday,2:15:00 AM,2,CNR7374532870,Completed,,CID614839,Auto,Malleshwaram,Chamarajpet,1877,0,4.9,3.9,
11-05-24,Saturday,11:36:00 AM,11,CNR3852977406,Cancelled,Customer Cancelled,CID667508,Prime Plus,Marathahalli,Chamarajpet,256,0,,,
03-05-24,Friday,4:58:00 PM,16,CNR7853655189,Completed,,CID469857,Bike,Indiranagar,Electronic City,142,7,3.6,4.1,
28-05-24,Tuesday,8:57:00 AM,8,CNR7049171320,Completed,,CID120427,Prime Plus,Varthur,Yelahanka,451,6,3.8,4.1,
30-05-24,Thursday,6:04:00 AM,6,CNR3780688845,Cancelled,Driver Cancelled,CID260201,Bike,Jayanagar,Magadi Road,315,19,,,
02-05-24,Thursday,7:46:00 AM,7,CNR4881180687,Cancelled,Driver Cancelled,CID577260,eBike,Hosur Road,Bellandur,501,0,,,
21-05-24,Tuesday,7:45:00 AM,7,CNR4054651864,Cancelled,Driver Cancelled,CID848966,Prime Sedan,Majestic,Magadi Road,484,41,,,
27-05-24,Monday,10:49:00 AM,10,CNR4612712391,Completed,,CID663412,eBike,Cox Town,BTM Layout,402,49,4.1,4.8,
31-05-24,Friday,12:10:00 PM,12,CNR4293925974,Completed,,CID813537,eBike,Hulimavu,Peenya,317,0,5,4.1,
26-05-24,Sunday,11:32:00 AM,11,CNR7161336161,Cancelled,Driver Unavailable,CID882007,Bike,Devanahalli,JP Nagar,173,0,,,
30-05-24,Thursday,6:35:00 AM,6,CNR5177058896,Completed,,CID647365,Prime Plus,Hulimavu,Magadi Road,354,16,4,4.9,
07-05-24,Tuesday,11:55:00 AM,11,CNR1539329296,Cancelled,Driver Unavailable,CID302770,Prime Sedan,Hulimavu,MG Road,214,3,,,
26-05-24,Sunday,11:23:00 PM,23,CNR9573569945,Completed,,CID285560,Prime SUV,Mysore Road,Koramangala,259,7,4.3,4.2,
02-05-24,Thursday,6:31:00 PM,18,CNR2949577039,Cancelled,Driver Unavailable,CID672086,Mini,JP Nagar,Chickpet,681,42,,,
26-05-24,Sunday,10:06:00 PM,22,CNR8950591350,Incomplete,,CID768463,Prime Sedan,Devanahalli,Kengeri,434,0,,,
14-05-24,Tuesday,1:01:00 PM,13,CNR9417407857,Cancelled,Customer Cancelled,CID895554,Auto,Sarjapur Road,Chamarajpet,446,8,,,
24-05-24,Friday,12:21:00 AM,0,CNR1485819578,Cancelled,Customer Cancelled,CID972259,Auto,Mysore Road,Mysore Road,991,0,,,
27-05-24,Monday,11:13:00 AM,11,CNR9853987760,Cancelled,Driver Cancelled,CID959333,Prime SUV,BTM Layout,Rajajinagar,486,0,,,
17-05-24,Friday,7:36:00 AM,7,CNR1869988906,Completed,,CID162273,Bike,Rajarajeshwari Nagar,Cox Town,213,0,4.2,4.1,
05-05-24,Sunday,12:50:00 PM,12,CNR9292168995,Completed,,CID229491,Bike,Frazer Town,Tumkur Road,436,22,3.8,4.7,
05-05-24,Sunday,8:11:00 AM,8,CNR9227299082,Completed,,CID419600,Bike,HSR Layout,Peenya,359,0,3.6,4.2,
01-05-24,Wednesday,6:22:00 PM,18,CNR2274397193,Incomplete,,CID242940,Prime SUV,Kadugodi,Marathahalli,1128,39,,,
13-05-24,Monday,8:01:00 AM,8,CNR5924837643,Completed,,CID794954,Prime Plus,Langford Town,Hebbal,175,32,5,4.8,
30-05-24,Thursday,11:22:00 AM,11,CNR6362498963,Completed,,CID927698,Prime SUV,JP Nagar,Rajarajeshwari Nagar,568,34,3.8,4.4,
20-05-24,Monday,8:38:00 AM,8,CNR9986456409,Incomplete,,CID129248,Bike,Varthur,Jayanagar,141,0,,,
24-05-24,Friday,11:13:00 AM,11,CNR2289513937,Completed,,CID333654,Prime Plus,Ulsoor,Chickpet,218,0,4.8,4.3,
29-05-24,Wednesday,8:05:00 AM,8,CNR8949548880,Cancelled,Driver Unavailable,CID393551,Prime Sedan,Hulimavu,Langford Town,270,25,,,
06-05-24,Monday,2:26:00 AM,2,CNR7157909803,Completed,,CID189756,Prime Plus,Bellandur,Kammanahalli,482,0,4.4,4.5,
31-05-24,Friday,4:25:00 PM,16,CNR7112037000,Completed,,CID960362,Bike,Langford Town,Mysore Road,447,0,4.8,4,
01-05-24,Wednesday,2:09:00 PM,14,CNR8642040680,Completed,,CID291304,Bike,Padmanabhanagar,Bellandur,388,36,3.5,4.2,
03-05-24,Friday,12:23:00 PM,12,CNR1826665213,Cancelled,Customer Cancelled,CID563277,Prime SUV,Sahakar Nagar,Yeshwanthpur,316,0,,,
08-05-24,Wednesday,2:25:00 AM,2,CNR9712899288,Completed,,CID504835,Prime Sedan,Chickpet,Hennur,515,20,4,4.1,
11-05-24,Saturday,11:09:00 AM,11,CNR5607766058,Cancelled,Driver Unavailable,CID184653,Bike,Tumkur Road,Cox Town,337,23,,,
11-05-24,Saturday,1:33:00 AM,1,CNR7400131669,Completed,,CID692418,Bike,Magadi Road,Ulsoor,154,0,4.1,4.5,
03-05-24,Friday,2:50:00 AM,2,CNR3007415639,Completed,,CID997469,Auto,Electronic City,Hosur Road,282,0,4.8,3.9,
13-05-24,Monday,3:00:00 AM,3,CNR5521596149,Completed,,CID604600,Mini,Mysore Road,Frazer Town,286,29,4.1,4.2,
03-05-24,Friday,8:51:00 PM,20,CNR1310149904,Incomplete,,CID787220,Auto,Varthur,Cox Town,356,19,,,
26-05-24,Sunday,9:02:00 AM,9,CNR3959556485,Completed,,CID571349,Bike,Shantinagar,Hulimavu,115,0,4.8,4.2,
23-05-24,Thursday,5:01:00 PM,17,CNR6080609156,Completed,,CID544867,Prime Plus,Electronic City,Mysore Road,834,43,3.8,4.7,
24-05-24,Friday,2:41:00 PM,14,CNR1660307316,Completed,,CID352470,Prime SUV,Kammanahalli,Shivajinagar,462,17,4.5,3.9,
30-05-24,Thursday,9:03:00 PM,21,CNR3818151476,Cancelled,Driver Cancelled,CID628137,Prime Sedan,Koramangala,Frazer Town,475,14,,,
12-05-24,Sunday,2:19:00 PM,14,CNR7368142667,Completed,,CID580455,Prime SUV,Ramamurthy Nagar,Varthur,2766,17,3.5,4.5,
31-05-24,Friday,9:48:00 AM,9,CNR7285843249,Completed,,CID553495,Auto,Shivajinagar,Rajajinagar,562,5,4.6,4.1,
21-05-24,Tuesday,3:17:00 PM,15,CNR1570912892,Cancelled,Customer Cancelled,CID913500,Auto,BTM Layout,Rajajinagar,414,13,,,
23-05-24,Thursday,9:18:00 PM,21,CNR6757770296,Cancelled,Driver Unavailable,CID371492,Mini,Shantinagar,Sarjapur Road,337,0,,,
30-05-24,Thursday,8:37:00 AM,8,CNR4648275722,Cancelled,Driver Cancelled,CID712809,Prime SUV,Richmond Town,Nagarbhavi,357,3,,,
03-05-24,Friday,11:29:00 PM,23,CNR5488923655,Completed,,CID290538,Mini,Sarjapur Road,Mysore Road,401,31,4.3,3.8,
11-05-24,Saturday,1:00:00 PM,13,CNR6046594994,Completed,,CID320306,Mini,Devanahalli,Richmond Town,156,0,3.6,4.3,
18-05-24,Saturday,9:03:00 PM,21,CNR2994216201,Completed,,CID620241,Prime Sedan,Chickpet,Kammanahalli,1159,27,4.9,4,
21-05-24,Tuesday,2:59:00 PM,14,CNR2488395819,Completed,,CID138670,Prime Sedan,Richmond Town,Ulsoor,353,3,4.2,4,
07-05-24,Tuesday,2:26:00 PM,14,CNR2862177306,Completed,,CID109606,Prime SUV,Sahakar Nagar,Padmanabhanagar,378,43,4.8,4.4,
03-05-24,Friday,2:50:00 PM,14,CNR7513417186,Completed,,CID362956,Bike,Malleshwaram,Basavanagudi,2424,0,4,4.1,
07-05-24,Tuesday,7:51:00 PM,19,CNR4415891383,Cancelled,Driver Cancelled,CID257599,Bike,Devanahalli,Magadi Road,2942,0,,,
22-05-24,Wednesday,11:26:00 PM,23,CNR6315126396,Completed,,CID954771,Prime Plus,Richmond Town,Malleshwaram,2246,45,4.1,4.2,
13-05-24,Monday,7:12:00 AM,7,CNR3407779584,Completed,,CID338329,Prime Sedan,Electronic City,MG Road,373,0,4.9,3.8,
05-05-24,Sunday,10:45:00 AM,10,CNR4463126503,Completed,,CID924781,Prime Sedan,Kadugodi,Padmanabhanagar,183,42,4.1,4.4,
31-05-24,Friday,9:10:00 PM,21,CNR5233544137,Completed,,CID389169,eBike,Bannerghatta Road,Frazer Town,365,28,4.9,4.3,
20-05-24,Monday,12:33:00 PM,12,CNR2817755716,Completed,,CID895023,Prime SUV,Koramangala,Hennur,432,0,4.6,4.1,
29-05-24,Wednesday,8:25:00 AM,8,CNR5230513438,Incomplete,,CID781608,Auto,JP Nagar,Kammanahalli,174,0,,,
18-05-24,Saturday,10:31:00 AM,10,CNR7420035090,Cancelled,Driver Cancelled,CID425241,Auto,Bellandur,Tumkur Road,268,0,,,
07-05-24,Tuesday,6:46:00 AM,6,CNR9171934580,Completed,,CID945711,Prime SUV,Basavanagudi,Yeshwanthpur,469,0,4,5,
30-05-24,Thursday,10:31:00 AM,10,CNR7645019616,Cancelled,Driver Unavailable,CID123708,Prime SUV,Langford Town,Sahakar Nagar,435,0,,,
23-05-24,Thursday,1:07:00 PM,13,CNR5787797030,Completed,,CID525439,Prime Sedan,Koramangala,Yelahanka,212,1,4.8,4.5,
06-05-24,Monday,6:41:00 AM,6,CNR4318393661,Completed,,CID909721,Mini,Electronic City,Chamarajpet,255,9,5,3.9,
09-05-24,Thursday,5:26:00 AM,5,CNR3738019617,Completed,,CID595775,Mini,Devanahalli,KR Puram,684,0,3.8,4.7,
18-05-24,Saturday,9:10:00 PM,21,CNR9931197905,Cancelled,Driver Unavailable,CID502366,Bike,Devanahalli,Sarjapur Road,392,4,,,
28-05-24,Tuesday,10:16:00 AM,10,CNR9414504524,Completed,,CID484934,Prime Sedan,Koramangala,Rajajinagar,344,12,4.9,4.4,
11-05-24,Saturday,1:57:00 PM,13,CNR3280618336,Incomplete,,CID791008,Mini,Hennur,Malleshwaram,407,0,,,
27-05-24,Monday,9:23:00 PM,21,CNR7193115887,Completed,,CID579824,Prime SUV,Padmanabhanagar,Jayanagar,831,1,4.3,4.3,
06-05-24,Monday,3:05:00 AM,3,CNR8533065171,Completed,,CID468429,Prime SUV,JP Nagar,Tumkur Road,220,0,4.1,5,
